9905	3	2377	1955
9905	3	2514	1955
4732	4	6159	1955
3575	1	8850	1955
1520	3	4121	1955
3575	3	2514	1955
3575	3	10409	1955
3575	3	5523	1955
3575	3	6656	1955
3390	3	8808	1955
9023	3	5836	1955
9905	3	9375	1956
9905	3	7614	1956
7686	3	9375	1956
9986	4	4483	1956
7010	3	5462	1956
10837	3	2268	1956
3575	3	5836	1957
3575	3	6993	1957
5886	3	292	1957
9869	4	7613	1957
8692	3	5836	1957
281	3	5462	1958
551	3	8392	1958
3404	3	6159	1959
5742	4	4091	1959
3185	3	9375	1959
4737	3	2685	1959
7362	3	8501	1960
8679	3	2960	1960
9869	4	6107	1960
8692	3	7602	1960
3404	3	9034	1960
6740	3	9257	1960
5417	3	2414	1960
4281	3	2514	1960
4078	3	7494	1960
9273	3	8787	1960
3575	3	8392	1960
10797	4	10409	1960
9094	3	9379	1960
790	3	4156	1960
10837	3	5836	1961
8692	3	1579	1961
8692	3	9375	1961
8812	4	8374	1961
5886	3	1721	1961
1520	3	6159	1961
551	3	4519	1961
6153	4	6899	1961
4732	4	6899	1961
5340	3	7644	1961
7010	3	5836	1961
5012	3	9851	1961
9986	4	7536	1961
7649	3	10409	1962
9053	3	10409	1962
10797	4	1579	1962
7010	3	8180	1962
8682	4	3272	1962
4737	3	5846	1962
10423	3	1579	1962
5740	3	9257	1962
7649	3	4645	1963
6130	3	9721	1963
9045	3	9721	1963
9395	3	10409	1963
240	3	2033	1964
3185	3	1939	1965
5382	3	10409	1965
7519	3	8180	1965
9139	4	4027	1965
10830	3	9721	1965
9676	3	2762	1965
7362	3	8970	1965
3185	3	10386	1966
3185	3	10549	1966
5740	3	8392	1966
1830	3	8695	1966
10355	3	1939	1966
7214	3	1579	1966
662	3	4519	1966
10379	3	512	1966
10379	3	138	1966
1230	3	2389	1966
6130	3	674	1966
2694	1	2864	1966
4064	3	138	1966
5740	3	585	1967
4737	3	7614	1967
5837	3	6159	1967
5417	3	3160	1967
835	3	9379	1967
5886	3	6403	1967
7969	3	4937	1967
6374	4	1636	1967
2703	1	5836	1967
8692	3	10931	1967
5872	3	8180	1967
3185	3	2135	1968
5382	3	1939	1968
5340	3	9643	1968
5340	3	2330	1968
10355	3	4176	1968
998	3	2064	1968
9869	4	1383	1968
9869	4	7699	1968
3682	4	5326	1968
5740	6	74	1968
991	3	9721	1968
3008	3	9721	1968
8692	3	5462	1968
5742	4	5836	1968
1860	3	2330	1968
3185	3	138	1969
5492	3	4618	1969
10830	3	9741	1969
6803	3	6159	1969
2359	3	5836	1969
7362	3	7232	1969
662	3	1565	1969
3020	3	9329	1969
3404	3	7232	1969
7649	3	3228	1969
9023	3	5462	1969
551	3	2828	1969
3197	3	683	1969
3120	3	9438	1969
3120	3	9956	1969
3120	3	595	1969
5664	3	9957	1969
5664	3	8568	1969
6369	3	6662	1969
2259	4	2543	1969
4064	3	5540	1970
10652	3	4510	1970
10652	3	3252	1970
9395	3	230	1970
9395	3	4105	1970
3185	3	7420	1970
520	6	2377	1970
3197	3	1319	1970
10379	3	8440	1970
10379	3	2330	1970
10355	3	8983	1970
5382	3	10382	1970
3390	3	2264	1970
2877	3	138	1970
5740	3	3048	1970
8679	3	9721	1970
5950	3	4937	1970
9273	3	9957	1970
7362	3	11037	1970
7362	3	1984	1970
3291	3	1383	1970
2522	3	2135	1970
10830	3	10386	1970
5742	4	338	1970
9958	3	8630	1970
4819	3	7536	1970
10504	3	4044	1970
9395	3	10667	1971
344	3	346	1971
10837	3	7085	1971
10837	3	5523	1971
5382	3	5819	1971
3390	3	621	1971
7362	3	4091	1971
3786	3	830	1971
835	3	4618	1971
3291	3	10382	1971
551	3	163	1971
790	3	585	1971
1695	3	7920	1971
6130	3	6159	1971
3674	4	10901	1971
3682	4	1190	1971
7110	4	674	1971
7207	3	10386	1971
7313	3	2640	1971
7313	3	1945	1971
7313	3	5422	1971
7519	3	3943	1971
3185	3	4091	1972
10379	3	4937	1972
10379	3	9512	1972
9869	4	1478	1972
3390	3	692	1972
3390	3	6950	1972
3390	3	674	1972
835	3	5719	1972
835	3	6563	1972
835	3	6159	1972
332	3	1579	1972
1860	3	8808	1972
1860	3	4044	1972
1860	3	4176	1972
5474	3	5836	1972
551	3	138	1972
4246	3	5819	1972
7214	3	6563	1972
8692	3	5477	1972
7969	3	1319	1972
7969	3	2135	1972
5886	3	6563	1972
9139	4	6319	1972
3302	4	138	1972
2257	3	8983	1972
8682	4	2389	1972
3404	3	4044	1972
9395	3	3477	1973
344	3	5836	1973
3185	3	8180	1973
662	3	6964	1973
10837	3	7536	1973
10837	3	1939	1973
10837	3	9310	1973
6338	3	10382	1973
9094	3	2270	1973
9094	3	5523	1973
10483	4	2785	1973
5664	3	7839	1973
1608	4	6993	1973
5474	3	5190	1973
5474	3	6993	1973
7649	3	621	1973
4737	3	621	1973
4737	3	9171	1973
7214	3	5836	1973
9958	3	2389	1973
7969	3	5836	1973
9139	4	1579	1973
9139	4	6796	1973
3404	3	7536	1973
5417	3	6993	1973
1620	3	674	1973
3694	4	4154	1973
3694	4	6884	1973
991	3	621	1973
10400	3	1810	1973
593	3	5452	1973
7724	6	5836	1973
7868	3	7897	1973
10379	3	5422	1974
10355	3	4937	1974
10355	3	5221	1974
4226	3	9643	1974
9094	3	5551	1974
3008	3	7614	1974
7395	3	3048	1974
656	6	6854	1974
2568	3	9512	1974
3786	3	1721	1974
835	3	10931	1974
5474	3	8630	1974
5742	4	9923	1974
5742	4	2135	1974
8692	3	8725	1974
3311	3	2033	1974
281	3	7920	1974
5372	3	8373	1974
5340	3	4590	1974
3674	4	7019	1974
9139	4	6322	1974
9139	4	4766	1974
9139	4	9123	1974
5872	3	11037	1974
2359	3	11037	1974
2833	3	4869	1974
4746	3	6697	1974
9045	3	4519	1974
10680	3	6159	1974
4009	3	8630	1974
5011	4	9512	1974
551	1	2864	1974
10899	4	9721	1974
991	3	1451	1974
991	3	1319	1974
7010	3	10931	1974
9991	3	4869	1974
8876	3	2033	1974
8876	3	8568	1974
7868	3	8769	1974
5289	3	4091	1974
2337	3	9643	1974
2337	3	8373	1974
7563	4	6865	1974
7909	3	8769	1975
7909	3	10386	1975
7909	3	1579	1975
6338	3	9721	1975
3141	6	6607	1975
4078	3	10346	1975
4078	3	8565	1975
9139	4	4121	1975
9139	4	9438	1975
9139	4	9310	1975
9139	4	4618	1975
9139	4	4510	1975
9139	4	3843	1975
835	3	2950	1975
835	3	8701	1975
1620	3	3943	1975
1620	3	8725	1975
1620	3	7430	1975
10959	3	3647	1975
5742	4	9851	1975
5742	4	6206	1975
7969	3	1050	1975
5950	3	9512	1975
8692	3	7232	1975
9094	3	659	1975
9094	3	621	1975
3185	3	830	1975
3185	3	6697	1975
419	3	4964	1975
419	3	409	1975
4732	4	8630	1975
27	3	621	1975
1520	3	7920	1975
4973	4	8180	1975
9281	3	6607	1975
10830	3	4091	1975
10830	3	2685	1975
5492	3	8729	1975
319	3	1180	1975
9208	3	4645	1975
6755	3	7408	1975
7214	3	2828	1975
9273	3	3477	1975
3197	1	2152	1975
8219	3	9138	1975
8219	3	2864	1975
7313	3	3221	1975
5543	3	2264	1975
8820	6	2514	1975
9697	3	294	1975
5382	3	8444	1975
10837	3	186	1975
6497	3	5836	1975
9363	3	6730	1975
6218	3	6617	1975
6218	3	6993	1975
8891	6	3252	1975
2877	3	4590	1975
3404	3	9672	1975
2074	4	8664	1975
7362	3	10386	1975
9395	3	10931	1975
9395	3	1638	1975
1720	3	6617	1975
551	3	9643	1975
3786	3	10992	1975
7010	3	2414	1975
3008	3	6151	1975
6077	3	5221	1975
6077	3	1050	1975
3683	4	6884	1975
10176	3	7614	1975
10176	3	6902	1975
7199	3	9147	1975
7199	3	8701	1975
7911	3	6159	1975
10423	3	9257	1975
10423	3	5551	1975
10379	3	1182	1975
10379	3	3464	1975
8143	4	9138	1975
4737	3	4519	1975
4737	3	5314	1975
7453	3	10409	1975
5872	3	2389	1975
3077	3	674	1975
3674	4	2445	1975
3674	4	3221	1975
661	3	300	1975
661	3	2135	1975
661	3	10382	1975
9958	3	1945	1975
332	3	8053	1975
7724	6	4190	1975
7724	6	74	1975
7686	3	8392	1975
7686	3	7085	1975
7678	3	2828	1975
7678	3	734	1975
7678	3	9375	1975
8842	3	7852	1975
2257	3	5846	1975
2257	3	1442	1975
2257	3	1050	1975
3311	3	6401	1975
3311	3	683	1975
3311	3	5420	1975
8896	3	9512	1975
3872	3	3943	1975
5664	3	5836	1975
5740	3	6854	1975
4347	3	8373	1975
3742	3	7920	1975
3742	3	2828	1975
3742	3	6617	1975
4226	3	8701	1975
4226	3	10386	1975
5837	3	692	1975
5837	3	10386	1975
5866	3	10057	1975
6498	3	9396	1975
10684	3	9957	1975
5803	3	5846	1975
4737	1	4660	1975
5474	3	1050	1975
5474	3	9512	1975
5474	3	4766	1975
9023	3	8388	1975
