410	3	894	2011
1317	3	150	2011
902	6	837	2011
1053	2	831	2011
632	3	864	2011
907	3	235	2011
1053	2	1533	2011
346	3	235	2011
342	2	587	2011
1110	2	1533	2011
1115	2	235	2011
1410	5	288	2011
68	2	1042	2011
1049	3	721	2011
663	2	894	2011
195	3	485	2011
1374	3	711	2011
0	3	894	2011
131	3	991	2011
997	2	730	2011
1662	3	1316	2011
1253	3	1002	2011
1383	3	235	2011
777	3	864	2011
1156	3	794	2011
804	3	864	2011
68	2	831	2011
356	2	575	2011
322	2	1420	2011
1049	3	926	2011
290	2	894	2011
1285	6	550	2011
804	3	894	2011
195	3	894	2011
327	3	1533	2011
1088	3	235	2011
804	3	852	2011
131	3	758	2011
1411	3	1533	2011
632	3	1533	2011
902	6	484	2011
329	2	206	2011
1049	6	329	2011
1680	3	894	2011
1156	3	1629	2011
907	3	711	2011
612	6	1197	2011
381	2	894	2011
1049	3	160	2011
329	2	1516	2011
1151	2	711	2011
288	2	730	2011
196	3	1533	2011
907	3	864	2011
1151	2	150	2011
899	3	253	2011
327	3	1629	2011
1322	3	805	2011
332	3	1048	2011
1156	3	387	2011
574	2	1533	2011
1151	2	1629	2011
728	3	711	2011
899	3	1552	2011
381	2	831	2011
804	3	1629	2011
817	3	794	2011
484	2	864	2011
1317	3	235	2011
1322	3	1420	2011
1049	6	1151	2011
97	3	831	2011
874	3	417	2011
1131	3	894	2011
637	2	1679	2011
1282	2	864	2011
1285	6	1197	2011
933	2	150	2011
612	3	1296	2011
1088	3	864	2011
899	3	1048	2011
1322	3	1002	2011
632	3	711	2011
146	2	894	2011
346	3	805	2011
899	3	755	2011
429	3	235	2011
1570	2	1516	2011
804	3	831	2011
329	2	711	2011
1110	2	864	2011
1115	2	1629	2011
838	2	485	2011
1156	3	289	2011
381	2	864	2011
375	3	1629	2011
1322	6	1151	2011
329	2	150	2011
899	6	1024	2011
997	2	894	2011
1110	2	831	2011
131	3	1167	2011
1131	3	1316	2011
902	3	711	2011
739	3	864	2011
1072	3	235	2011
292	3	711	2011
1662	3	387	2011
329	2	758	2011
899	3	980	2011
838	2	575	2011
1282	2	235	2011
817	3	864	2011
1410	6	381	2011
1374	3	864	2011
1493	2	758	2011
1175	2	1296	2011
484	2	1533	2011
288	2	894	2011
899	6	1151	2011
627	2	794	2011
195	3	852	2011
373	3	758	2011
346	3	1167	2011
332	6	1455	2011
1115	2	206	2011
550	2	1296	2011
329	2	1170	2011
997	2	864	2011
880	2	1316	2011
1411	3	711	2011
131	5	880	2011
638	2	289	2011
327	3	235	2011
0	3	794	2011
1049	6	1433	2011
1253	3	831	2011
1322	6	1115	2011
899	3	1420	2011
23	3	1296	2011
1053	2	730	2011
1433	2	575	2011
1411	3	805	2011
410	3	864	2011
381	2	730	2011
550	2	235	2011
880	2	805	2011
1049	3	496	2011
332	3	794	2011
1053	2	894	2011
739	3	1629	2011
997	2	1533	2011
763	3	279	2011
45	3	864	2011
739	3	1533	2011
632	3	1629	2011
1131	3	1167	2011
68	2	711	2011
1253	3	636	2011
1285	6	638	2011
899	3	422	2011
880	2	1408	2011
140	2	587	2011
1322	3	387	2011
663	2	1533	2011
1410	6	663	2011
131	3	833	2011
375	3	794	2011
1049	3	587	2011
322	2	485	2011
837	2	831	2011
739	3	794	2011
356	2	160	2011
1433	2	206	2011
892	3	289	2011
1151	2	864	2011
763	3	289	2011
288	2	831	2011
899	3	1002	2011
146	2	730	2011
933	2	1629	2011
373	3	1629	2011
838	2	831	2011
684	3	1629	2011
410	3	831	2011
684	3	794	2011
763	3	864	2011
1662	6	329	2011
777	3	831	2011
1197	2	235	2011
1662	6	1570	2011
728	6	880	2011
1197	2	1296	2011
