253	6	569	1957
2984	6	2021	1958
1318	6	1321	1959
2175	6	2142	1959
2175	6	5066	1960
2175	6	569	1960
178	6	2329	1960
3732	6	5066	1960
653	6	5066	1960
178	6	2124	1961
4195	6	13	1963
3750	6	190	1964
3277	6	5066	1966
4907	6	2142	1966
2316	5	474	1966
2184	6	5066	1967
3882	6	4592	1967
1371	6	13	1967
1371	6	569	1967
1371	6	5183	1967
1371	6	5211	1967
1701	6	2997	1967
1413	6	929	1967
3022	6	5066	1967
2964	6	5066	1967
2331	6	569	1967
2087	6	2997	1967
2614	6	5211	1967
4259	6	5066	1967
4254	6	5066	1967
2135	6	5066	1967
181	6	5066	1967
764	6	5066	1967
800	6	5066	1967
514	6	5066	1967
1137	6	569	1967
1840	6	5066	1967
5274	6	569	1967
2830	6	5066	1967
113	6	5066	1967
1638	6	5066	1967
311	6	1690	1967
185	6	3670	1967
4971	6	5066	1967
4971	6	13	1967
1774	6	1690	1968
3022	6	3343	1968
4155	6	3343	1968
3795	6	5066	1968
4164	6	5214	1968
3480	6	4331	1968
2250	6	4331	1968
1371	1	880	1968
4643	6	3343	1968
1358	6	1610	1968
3866	6	4331	1968
3981	6	1737	1968
4966	6	2799	1968
2469	6	13	1968
641	6	569	1968
1413	6	5066	1969
835	6	13	1969
4971	6	3343	1969
4971	6	1432	1969
3746	6	13	1969
1013	6	2157	1969
178	6	4987	1969
2175	6	4987	1969
4543	6	5211	1969
1531	6	5066	1969
4319	6	569	1969
681	0	2991	1969
1675	6	5066	1969
3610	6	707	1969
3257	6	2302	1969
2714	6	569	1969
2074	6	5066	1969
523	6	5211	1969
1656	6	4332	1969
2991	5	2302	1969
1814	6	5211	1969
2225	6	569	1969
807	6	5065	1969
4308	6	5066	1969
4090	6	1432	1969
2662	6	569	1969
3078	6	5066	1969
1442	6	5066	1969
681	6	2302	1969
877	6	5066	1969
2631	6	5066	1969
4329	6	5066	1969
1774	6	3129	1970
4164	6	4331	1970
683	6	1148	1970
807	6	4331	1970
371	6	5066	1970
2991	5	5066	1970
3610	6	5066	1970
1023	6	4331	1970
1371	6	3343	1970
1647	6	5066	1970
1701	6	3343	1970
4968	6	3343	1970
3619	6	2124	1970
238	6	5066	1970
4155	6	2799	1970
2395	6	5066	1970
2037	6	2799	1970
5	1	1148	1970
4900	6	1432	1971
877	6	1690	1971
5224	5	901	1971
4231	6	1432	1971
3614	6	5066	1971
800	6	1690	1971
773	6	13	1971
58	6	2799	1971
3022	6	4032	1971
1613	6	13	1971
2250	6	901	1971
3175	5	901	1971
5296	6	306	1971
4013	6	306	1971
5301	6	569	1971
807	0	3175	1971
2614	6	5066	1971
1013	6	4032	1971
2984	6	4108	1971
1920	6	3343	1971
4543	6	3343	1971
835	6	1690	1971
3516	6	3019	1971
2210	6	4457	1971
2029	6	306	1971
564	6	13	1972
2614	6	13	1972
1774	3	5136	1972
421	5	5066	1972
1914	6	1735	1972
5136	5	5066	1972
1840	6	1690	1972
4435	6	5066	1972
3348	6	1298	1972
3348	6	569	1972
2631	6	13	1972
1673	6	13	1972
1885	6	1735	1972
3981	6	5066	1972
3300	6	569	1972
3182	6	5066	1972
1774	6	594	1973
1371	6	1471	1973
1701	6	5211	1973
4155	6	2222	1973
773	6	1690	1973
4543	6	4331	1973
2408	6	5066	1973
4254	6	929	1973
4254	6	2521	1973
3862	6	2924	1973
3746	6	1690	1973
115	6	5066	1973
4042	6	13	1973
4042	6	5211	1973
4630	6	5211	1973
4627	6	5066	1973
181	6	1690	1973
1876	6	569	1973
2432	6	5066	1973
3023	6	594	1973
4368	6	5066	1973
2990	6	569	1973
2225	6	296	1973
807	3	3325	1973
3745	6	4331	1973
4443	5	917	1973
770	6	5211	1973
3480	6	569	1973
4971	6	296	1973
4891	6	5066	1973
4908	6	5211	1973
1413	6	1690	1973
1774	6	2302	1974
807	6	13	1974
1371	6	594	1974
877	6	4331	1974
877	6	459	1974
877	6	1471	1974
4329	6	4331	1974
2037	6	13	1974
5296	6	4331	1974
5327	6	5066	1974
3726	6	4331	1974
3583	6	4331	1974
3862	6	544	1974
2432	6	13	1974
4643	6	1799	1974
1426	6	85	1974
1105	6	1471	1974
1987	6	569	1974
2311	6	569	1974
2830	6	1690	1974
1988	6	4348	1974
2184	6	5214	1974
390	6	1690	1974
1637	5	1690	1974
3873	6	1471	1974
4785	6	5066	1974
3740	6	5066	1974
2086	6	5066	1974
4090	6	1180	1974
4528	5	901	1974
3530	6	1690	1974
409	5	901	1974
3535	6	569	1974
308	5	1690	1974
2793	6	594	1974
2165	6	4331	1974
3866	6	1690	1974
2344	5	1690	1974
4398	6	1690	1974
1822	6	347	1974
178	6	5066	1974
753	5	2924	1974
4120	6	13	1974
1358	6	13	1974
224	6	5066	1974
1743	6	840	1974
599	6	5066	1974
1188	6	569	1974
3589	6	5066	1974
2968	5	2329	1974
3454	5	5066	1974
197	5	1690	1974
5274	6	5066	1974
5229	6	5066	1974
2175	6	13	1974
2638	6	13	1975
2432	1	24	1975
3348	6	13	1975
4886	6	594	1975
4971	6	849	1975
3516	6	5066	1975
58	6	4331	1975
5154	5	4680	1975
5154	5	1563	1975
5154	5	3067	1975
1647	6	2853	1975
2184	6	2196	1975
1936	6	929	1975
2461	5	1593	1975
2461	5	24	1975
3209	6	5066	1975
1876	6	5066	1975
5327	6	594	1975
5327	6	3908	1975
2714	6	4331	1975
4543	6	1690	1975
4543	6	4567	1975
148	6	1690	1975
2155	6	594	1975
2990	6	5211	1975
4410	6	569	1975
2432	6	2216	1975
2432	6	1593	1975
3229	6	4940	1975
3229	6	569	1975
4062	6	5066	1975
3726	6	13	1975
2020	6	5066	1975
5308	6	594	1975
4848	6	1690	1975
69	6	1690	1975
307	2	792	1975
3619	6	569	1975
181	6	380	1975
4813	6	2600	1975
1851	6	594	1975
1920	6	4331	1975
800	6	569	1975
835	6	594	1975
30	6	569	1975
3745	6	569	1975
1701	6	4150	1975
2880	6	1471	1975
1000	5	5211	1975
3119	6	5066	1975
4113	6	1361	1975
4414	6	594	1975
2707	6	3670	1975
5301	6	3343	1975
1774	6	3162	1975
1106	6	569	1975
2259	6	594	1975
1987	6	3908	1975
807	6	5211	1975
2697	6	5066	1975
1699	6	1740	1975
2635	6	569	1975
1023	6	380	1975
4334	5	1690	1975
5154	5	1691	1976
1647	6	569	1976
1647	6	4289	1976
3209	6	296	1976
1876	6	1690	1976
4543	6	594	1976
564	6	5211	1976
653	6	13	1976
3229	6	1691	1976
3229	6	1563	1976
3229	6	4680	1976
1642	6	594	1976
1642	6	2378	1976
1413	6	3462	1976
3619	6	5211	1976
877	6	5214	1976
877	6	3129	1976
2614	6	3676	1976
815	6	3670	1976
2984	6	5211	1976
2984	6	3162	1976
4368	6	1504	1976
4368	6	3676	1976
4368	6	3834	1976
4042	6	4331	1976
3862	6	296	1976
5202	6	3816	1976
4868	5	4032	1976
2347	6	296	1976
1137	6	5066	1976
4086	5	594	1976
4254	6	615	1976
4254	6	3642	1976
343	6	1845	1976
2311	6	1361	1976
514	6	13	1976
1371	6	5203	1976
1371	6	4289	1976
238	6	4592	1976
4398	6	569	1976
3651	6	3067	1976
3714	6	594	1976
1968	6	5066	1976
5172	6	720	1976
2951	5	3670	1976
3852	6	5066	1976
1303	1	3162	1976
3795	6	3162	1976
797	6	5214	1976
1743	6	5066	1976
2498	6	5066	1976
2498	6	3816	1976
3699	6	13	1976
1591	6	594	1976
19	6	1940	1976
4199	6	4592	1976
1523	6	4492	1976
22	6	3670	1976
3300	6	3343	1976
2074	6	3670	1976
4175	6	569	1976
4971	6	5189	1977
4971	6	3670	1977
5154	5	4383	1977
5154	5	2058	1977
2184	6	4685	1977
2250	6	3670	1977
3209	6	5211	1977
4543	6	13	1977
3601	6	5189	1977
3601	6	528	1977
3601	6	3162	1977
2631	6	707	1977
564	6	569	1977
1642	6	994	1977
877	6	3343	1977
877	6	2685	1977
877	6	296	1977
2175	6	594	1977
4168	6	13	1977
1375	6	625	1977
2614	6	4592	1977
2614	6	707	1977
1987	6	4517	1977
1987	6	4492	1977
877	3	3551	1977
3787	6	5189	1977
3787	6	5066	1977
4334	5	387	1977
2344	5	387	1977
3182	6	5211	1977
2984	6	13	1977
4042	6	994	1977
3862	6	569	1977
5296	6	3621	1977
3551	5	569	1977
238	6	4032	1977
3740	6	594	1977
2951	5	4730	1977
1105	6	5066	1977
1822	6	3798	1977
4973	6	1471	1977
2421	6	569	1977
2018	6	234	1977
2018	6	5066	1977
4900	6	5189	1977
4006	6	4331	1977
3542	6	594	1977
4090	6	569	1977
2539	6	13	1977
351	5	1471	1977
2544	5	5066	1977
5072	6	594	1977
4524	2	2492	1977
1814	6	569	1977
1391	6	594	1977
3111	6	594	1977
1118	6	13	1977
597	5	1690	1977
2178	6	5066	1977
5191	2	1740	1977
5159	5	2685	1977
902	6	594	1977
2696	2	2492	1977
311	6	5211	1977
2355	6	1806	1977
3455	6	569	1977
2711	6	3670	1977
1613	6	569	1977
1658	6	5211	1977
3700	6	5211	1977
4900	1	234	1977
3795	2	5124	1977
4605	5	5066	1977
4528	5	5066	1977
804	6	13	1977
2696	6	3162	1977
2991	5	1752	1977
4785	6	1690	1977
3496	6	5066	1977
3466	5	5066	1977
3040	6	1799	1977
1296	6	13	1977
1219	6	13	1977
641	6	594	1977
3746	1	2142	1977
3543	6	5066	1977
3320	6	5066	1977
2781	6	994	1977
2217	5	5066	1977
4524	1	3162	1977
4950	2	1740	1977
1837	6	13	1977
2616	6	569	1977
3277	6	13	1977
1642	2	1792	1977
2135	6	5211	1977
1498	6	13	1977
4971	6	1799	1978
4971	6	754	1978
4971	6	3129	1978
4971	6	2302	1978
4971	6	901	1978
5154	5	1053	1978
1647	6	880	1978
1647	6	840	1978
1647	6	387	1978
2184	6	569	1978
2184	6	1565	1978
2250	6	4246	1978
1664	6	1563	1978
2714	6	1799	1978
4543	6	647	1978
3601	6	594	1978
2432	6	2142	1978
2432	6	2581	1978
2432	6	1799	1978
2432	6	3492	1978
2432	6	3162	1978
1413	6	4702	1978
877	6	1799	1978
877	6	1361	1978
3981	6	5211	1978
1774	6	4331	1978
1774	6	711	1978
2408	6	594	1978
3182	6	3670	1978
3182	6	901	1978
2984	6	5066	1978
